ID;tadir_object;tadir_obj_name;object_type;object_key;software_component;application_component;state;successor_classification;successor_concept_name_s;tadir_object_s;tadir_obj_name_s;object_type_s;object_key_s
73eef8e6-470e-11ee-be56-0242ac120002;TABL;SETHEADERT;TABL;SETHEADERT;SAPSCORE;FI-SL-SL-MD-SE;NOT_TO_BE_RELEASED;N;;DDLS;I_COSTCENTERHIERARCHY;CDS_STOB;I_COSTCENTERHIERARCHY
73eef9fe-470e-11ee-be56-0242ac120002;TABL;SETHEADERT;TABL;SETHEADERT;SAPSCORE;FI-SL-SL-MD-SE;NOT_TO_BE_RELEASED;N;;DDLS;I_COSTCTRACTIVITYTYPEHIERARCHY;CDS_STOB;I_COSTCTRACTIVITYTYPEHIERARCHY
73eefb16-470e-11ee-be56-0242ac120002;TABL;SETHEADERT;TABL;SETHEADERT;SAPSCORE;FI-SL-SL-MD-SE;NOT_TO_BE_RELEASED;N;;DDLS;I_FUNCTIONALAREAHIERARCHY;CDS_STOB;I_FUNCTIONALAREAHIERARCHY
73eefc24-470e-11ee-be56-0242ac120002;TABL;SETHEADERT;TABL;SETHEADERT;SAPSCORE;FI-SL-SL-MD-SE;NOT_TO_BE_RELEASED;N;;DDLS;I_PROFITCENTERHIERARCHY;CDS_STOB;I_PROFITCENTERHIERARCHY
73eefd1e-470e-11ee-be56-0242ac120002;TABL;SETHEADERT;TABL;SETHEADERT;SAPSCORE;FI-SL-SL-MD-SE;NOT_TO_BE_RELEASED;N;;DDLS;I_STSTCLKEYFIGUREHIERARCHY;CDS_STOB;I_STSTCLKEYFIGUREHIERARCHY
73eefe4a-470e-11ee-be56-0242ac120002;TABL;SETLEAF;TABL;SETLEAF;SAPSCORE;FI-SL-SL-MD-SE;NOT_TO_BE_RELEASED;N;;DDLS;I_COSTCENTERHIERARCHYNODE;CDS_STOB;I_COSTCENTERHIERARCHYNODE
73eeff62-470e-11ee-be56-0242ac120002;TABL;SETLEAF;TABL;SETLEAF;SAPSCORE;FI-SL-SL-MD-SE;NOT_TO_BE_RELEASED;N;;DDLS;I_COSTCTRACTIVITYTYPEHIERNODE;CDS_STOB;I_COSTCTRACTIVITYTYPEHIERNODE
73ef01f6-470e-11ee-be56-0242ac120002;TABL;SETLEAF;TABL;SETLEAF;SAPSCORE;FI-SL-SL-MD-SE;NOT_TO_BE_RELEASED;N;;DDLS;I_FUNCTIONALAREAHIERNODE;CDS_STOB;I_FUNCTIONALAREAHIERNODE
73ef0430-470e-11ee-be56-0242ac120002;TABL;SETLEAF;TABL;SETLEAF;SAPSCORE;FI-SL-SL-MD-SE;NOT_TO_BE_RELEASED;N;;DDLS;I_PROFITCENTERHIERARCHYNODE;CDS_STOB;I_PROFITCENTERHIERARCHYNODE
73ef05c0-470e-11ee-be56-0242ac120002;TABL;SETLEAF;TABL;SETLEAF;SAPSCORE;FI-SL-SL-MD-SE;NOT_TO_BE_RELEASED;N;;DDLS;I_STSTCLKEYFIGUREHIERNODE;CDS_STOB;I_STSTCLKEYFIGUREHIERNODE
73ef073c-470e-11ee-be56-0242ac120002;TABL;SETNODE;TABL;SETNODE;SAPSCORE;FI-SL-SL-MD-SE;NOT_TO_BE_RELEASED;N;;DDLS;I_COSTCENTERHIERARCHYNODE;CDS_STOB;I_COSTCENTERHIERARCHYNODE
73ef0890-470e-11ee-be56-0242ac120002;TABL;SETNODE;TABL;SETNODE;SAPSCORE;FI-SL-SL-MD-SE;NOT_TO_BE_RELEASED;N;;DDLS;I_COSTCTRACTIVITYTYPEHIERNODE;CDS_STOB;I_COSTCTRACTIVITYTYPEHIERNODE
73ef09ee-470e-11ee-be56-0242ac120002;TABL;SETNODE;TABL;SETNODE;SAPSCORE;FI-SL-SL-MD-SE;NOT_TO_BE_RELEASED;N;;DDLS;I_FUNCTIONALAREAHIERNODE;CDS_STOB;I_FUNCTIONALAREAHIERNODE
73ef0b56-470e-11ee-be56-0242ac120002;TABL;SETNODE;TABL;SETNODE;SAPSCORE;FI-SL-SL-MD-SE;NOT_TO_BE_RELEASED;N;;DDLS;I_PROFITCENTERHIERARCHYNODE;CDS_STOB;I_PROFITCENTERHIERARCHYNODE
73ef0cbe-470e-11ee-be56-0242ac120002;TABL;SETNODE;TABL;SETNODE;SAPSCORE;FI-SL-SL-MD-SE;NOT_TO_BE_RELEASED;N;;DDLS;I_STSTCLKEYFIGUREHIERNODE;CDS_STOB;I_STSTCLKEYFIGUREHIERNODE
73ef1146-470e-11ee-be56-0242ac120002;TABL;SKA1;TABL;SKA1;SAPSCORE;FI;NOT_TO_BE_RELEASED;1;;DDLS;I_GLACCOUNTINCHARTOFACCOUNTS;CDS_STOB;I_GLACCOUNTINCHARTOFACCOUNTS
73ef1330-470e-11ee-be56-0242ac120002;TABL;SKAT;TABL;SKAT;SAPSCORE;FI;NOT_TO_BE_RELEASED;1;;DDLS;I_GLACCOUNTTEXT;CDS_STOB;I_GLACCOUNTTEXT
73ef14c0-470e-11ee-be56-0242ac120002;TABL;SKB1;TABL;SKB1;SAPSCORE;FI-GL-GL-N;NOT_TO_BE_RELEASED;1;;DDLS;I_GLACCOUNTINCOMPANYCODE;CDS_STOB;I_GLACCOUNTINCOMPANYCODE
73ef166e-470e-11ee-be56-0242ac120002;TABL;T001;TABL;T001;SAPSCORE;FI;NOT_TO_BE_RELEASED;1;;DDLS;I_COMPANYCODE;CDS_STOB;I_COMPANYCODE
73ef17fe-470e-11ee-be56-0242ac120002;TABL;T002;TABL;T002;SAP_BASIS;BC-DOC-TTL;NOT_TO_BE_RELEASED;1;;DDLS;I_LANGUAGE;CDS_STOB;I_LANGUAGE
73ef1970-470e-11ee-be56-0242ac120002;TABL;T002T;TABL;T002T;SAP_BASIS;BC-DOC-TTL;NOT_TO_BE_RELEASED;1;;DDLS;I_LANGUAGETEXT;CDS_STOB;I_LANGUAGETEXT
73ef1b14-470e-11ee-be56-0242ac120002;TABL;T003;TABL;T003;SAPSCORE;FI;NOT_TO_BE_RELEASED;1;;DDLS;I_ACCOUNTINGDOCUMENTTYPE;CDS_STOB;I_ACCOUNTINGDOCUMENTTYPE
73ef1c72-470e-11ee-be56-0242ac120002;TABL;T004;TABL;T004;SAPSCORE;FI;NOT_TO_BE_RELEASED;1;;DDLS;I_CHARTOFACCOUNTS;CDS_STOB;I_CHARTOFACCOUNTS
73ef20f0-470e-11ee-be56-0242ac120002;TABL;T005;TABL;T005;SAP_BASIS;BC-SRV-ADR;NOT_TO_BE_RELEASED;1;;DDLS;I_COUNTRY;CDS_STOB;I_COUNTRY
73ef2276-470e-11ee-be56-0242ac120002;TABL;T005T;TABL;T005T;SAP_BASIS;BC-SRV-ADR;NOT_TO_BE_RELEASED;1;;DDLS;I_COUNTRYTEXT;CDS_STOB;I_COUNTRYTEXT
73ef23e8-470e-11ee-be56-0242ac120002;TABL;T006;TABL;T006;SAP_BASIS;BC-SRV-ASF-UOM;NOT_TO_BE_RELEASED;1;;DDLS;I_UNITOFMEASURE;CDS_STOB;I_UNITOFMEASURE
73ef2546-470e-11ee-be56-0242ac120002;TABL;T006A;TABL;T006A;SAP_BASIS;BC-SRV-ASF-UOM;NOT_TO_BE_RELEASED;1;;DDLS;I_UNITOFMEASURETEXT;CDS_STOB;I_UNITOFMEASURETEXT
73ef26c2-470e-11ee-be56-0242ac120002;TABL;T006B;TABL;T006B;SAP_BASIS;BC-SRV-ASF-UOM;NOT_TO_BE_RELEASED;1;;DDLS;I_UNITOFMEASURECOMMERCIALNAME;CDS_STOB;I_UNITOFMEASURECOMMERCIALNAME
73ef283e-470e-11ee-be56-0242ac120002;TABL;T006C;TABL;T006C;SAP_BASIS;BC-SRV-ASF-UOM;NOT_TO_BE_RELEASED;1;;DDLS;I_UNITOFMEASURETECHNICALNAME;CDS_STOB;I_UNITOFMEASURETECHNICALNAME
73ef29ba-470e-11ee-be56-0242ac120002;TABL;T006D;TABL;T006D;SAP_BASIS;BC-SRV-ASF-UOM;NOT_TO_BE_RELEASED;1;;DDLS;I_UNITOFMEASUREDIMENSION;CDS_STOB;I_UNITOFMEASUREDIMENSION
73ef2e9c-470e-11ee-be56-0242ac120002;TABL;T006I;TABL;T006I;SAP_BASIS;BC-SRV-ASF-UOM;NOT_TO_BE_RELEASED;1;;DDLS;I_UNITOFMEASUREISOCODE;CDS_STOB;I_UNITOFMEASUREISOCODE
73ef304a-470e-11ee-be56-0242ac120002;TABL;T006J;TABL;T006J;SAP_BASIS;BC-SRV-ASF-UOM;NOT_TO_BE_RELEASED;1;;DDLS;I_UNITOFMEASUREISOCODETEXT;CDS_STOB;I_UNITOFMEASUREISOCODETEXT
73ef31c6-470e-11ee-be56-0242ac120002;TABL;T006T;TABL;T006T;SAP_BASIS;BC-SRV-ASF-UOM;NOT_TO_BE_RELEASED;1;;DDLS;I_UNITOFMEASUREDIMENSIONTEXT;CDS_STOB;I_UNITOFMEASUREDIMENSIONTEXT
73ef3338-470e-11ee-be56-0242ac120002;TABL;T008;TABL;T008;SAPSCORE;FI;NOT_TO_BE_RELEASED;1;;DDLS;I_PAYMENTBLOCKINGREASON;CDS_STOB;I_PAYMENTBLOCKINGREASON
73ef34be-470e-11ee-be56-0242ac120002;TABL;T008T;TABL;T008T;SAPSCORE;FI;NOT_TO_BE_RELEASED;1;;DDLS;I_PAYMENTBLOCKINGREASON;CDS_STOB;I_PAYMENTBLOCKINGREASON
73ef363a-470e-11ee-be56-0242ac120002;TABL;T011;TABL;T011;SAPSCORE;FI-GL-GL-N;NOT_TO_BE_RELEASED;N;;DDLS;I_FINANCIALSTATEMENTHIER;CDS_STOB;I_FINANCIALSTATEMENTHIER
73ef37ac-470e-11ee-be56-0242ac120002;TABL;T011;TABL;T011;SAPSCORE;FI-GL-GL-N;NOT_TO_BE_RELEASED;N;;DDLS;I_FINANCIALSTATEMENTHIER;CDS_STOB;I_FINANCIALSTATEMENTHIER
73ef393c-470e-11ee-be56-0242ac120002;TABL;T011T;TABL;T011T;SAPSCORE;FI-GL-GL-N;NOT_TO_BE_RELEASED;1;;DDLS;I_FINANCIALSTATEMENTHIERT;CDS_STOB;I_FINANCIALSTATEMENTHIERT
73ef3c66-470e-11ee-be56-0242ac120002;TABL;T014;TABL;T014;SAPSCORE;FI-AR-AR;NOT_TO_BE_RELEASED;1;;DDLS;I_CREDITCONTROLAREA;CDS_STOB;I_CREDITCONTROLAREA
73ef3de2-470e-11ee-be56-0242ac120002;TABL;T014T;TABL;T014T;SAPSCORE;FI-AR-AR;NOT_TO_BE_RELEASED;1;;DDLS;I_CREDITCONTROLAREATEXT;CDS_STOB;I_CREDITCONTROLAREATEXT
73ef3f68-470e-11ee-be56-0242ac120002;TABL;T024;TABL;T024;SAPSCORE;MM-PUR;NOT_TO_BE_RELEASED;1;;DDLS;I_PURCHASINGGROUP;CDS_STOB;I_PURCHASINGGROUP
73ef40f8-470e-11ee-be56-0242ac120002;TABL;T024D;TABL;T024D;SAPSCORE;PP-MRP-BD;NOT_TO_BE_RELEASED;1;;DDLS;I_MRPCONTROLLER;CDS_STOB;I_MRPCONTROLLER
73ef4292-470e-11ee-be56-0242ac120002;TABL;T024E;TABL;T024E;SAPSCORE;MM-PUR;NOT_TO_BE_RELEASED;1;;DDLS;I_PURCHASINGORGANIZATION;CDS_STOB;I_PURCHASINGORGANIZATION
73ef4418-470e-11ee-be56-0242ac120002;TABL;T027A;TABL;T027A;SAPSCORE;MM-PUR;NOT_TO_BE_RELEASED;1;;DDLS;I_SHIPPINGINSTRUCTION;CDS_STOB;I_SHIPPINGINSTRUCTION
73ef45a8-470e-11ee-be56-0242ac120002;TABL;T027B;TABL;T027B;SAPSCORE;MM-PUR;NOT_TO_BE_RELEASED;1;;DDLS;I_SHIPPINGINSTRUCTIONTEXT;CDS_STOB;I_SHIPPINGINSTRUCTIONTEXT
73ef4a26-470e-11ee-be56-0242ac120002;TABL;T040S;TABL;T040S;SAPSCORE;FI-AR-AR-C;NOT_TO_BE_RELEASED;1;;DDLS;I_DUNNINGBLOCKINGREASONCODE;CDS_STOB;I_DUNNINGBLOCKINGREASONCODE
73ef4bac-470e-11ee-be56-0242ac120002;TABL;T048;TABL;T048;SAPSCORE;FI;NOT_TO_BE_RELEASED;1;;DDLS;I_CORRESPONDENCETYPE;CDS_STOB;I_CORRESPONDENCETYPE
73ef4d46-470e-11ee-be56-0242ac120002;TABL;T074T;TABL;T074T;SAPSCORE;FI;NOT_TO_BE_RELEASED;1;;DDLS;I_SPECIALGLCODETEXT;CDS_STOB;I_SPECIALGLCODETEXT
73ef4eb8-470e-11ee-be56-0242ac120002;TABL;T074U;TABL;T074U;SAPSCORE;FI;NOT_TO_BE_RELEASED;1;;DDLS;I_SPECIALGLCODE;CDS_STOB;I_SPECIALGLCODE
73ef5034-470e-11ee-be56-0242ac120002;TABL;T077X;TABL;T077X;SAPSCORE;LO-MD-BP-CM;NOT_TO_BE_RELEASED;1;;DDLS;I_CUSTOMERACCOUNTGROUPTEXT;CDS_STOB;I_CUSTOMERACCOUNTGROUPTEXT
73ef51ba-470e-11ee-be56-0242ac120002;TABL;T151;TABL;T151;SAPSCORE;SD-MD-MM;NOT_TO_BE_RELEASED;1;;DDLS;I_CUSTOMERGROUP;CDS_STOB;I_CUSTOMERGROUP
73ef532c-470e-11ee-be56-0242ac120002;TABL;T151T;TABL;T151T;SAPSCORE;SD-MD-MM;NOT_TO_BE_RELEASED;1;;DDLS;I_CUSTOMERGROUP;CDS_STOB;I_CUSTOMERGROUP
73ef5494-470e-11ee-be56-0242ac120002;TABL;T156;TABL;T156;SAPSCORE;MM-IM;NOT_TO_BE_RELEASED;1;;DDLS;I_GOODSMOVEMENTTYPE;CDS_STOB;I_GOODSMOVEMENTTYPE
73ef58ea-470e-11ee-be56-0242ac120002;TABL;T161;TABL;T161;SAPSCORE;MM-PUR;NOT_TO_BE_RELEASED;1;;DDLS;I_PURCHASINGDOCUMENTTYPE;CDS_STOB;I_PURCHASINGDOCUMENTTYPE
73ef5a84-470e-11ee-be56-0242ac120002;TABL;T161T;TABL;T161T;SAPSCORE;MM-PUR;NOT_TO_BE_RELEASED;1;;DDLS;I_PURCHASINGDOCUMENTTYPETEXT;CDS_STOB;I_PURCHASINGDOCUMENTTYPETEXT
73ef5bf6-470e-11ee-be56-0242ac120002;TABL;T163D;TABL;T163D;SAPSCORE;MM-PUR;NOT_TO_BE_RELEASED;1;;DDLS;I_SUPLRCONFCATINTERNALASSGMT;CDS_STOB;I_SUPLRCONFCATINTERNALASSGMT
73ef5d40-470e-11ee-be56-0242ac120002;TABL;T163I;TABL;T163I;SAPSCORE;MM-PUR;NOT_TO_BE_RELEASED;1;;DDLS;I_ACCTASSIGNMENTCATEGORYTEXT;CDS_STOB;I_ACCTASSIGNMENTCATEGORYTEXT
73ef5e80-470e-11ee-be56-0242ac120002;TABL;T163K;TABL;T163K;SAPSCORE;MM-PUR;NOT_TO_BE_RELEASED;1;;DDLS;I_ACCOUNTASSIGNMENTCATEGORY;CDS_STOB;I_ACCOUNTASSIGNMENTCATEGORY
73ef5ffc-470e-11ee-be56-0242ac120002;TABL;T166C;TABL;T166C;SAPSCORE;MM-PUR;NOT_TO_BE_RELEASED;1;;DDLS;I_PURGDOCOUTPUTRELEVANTCHANGE;CDS_STOB;I_PURGDOCOUTPUTRELEVANTCHANGE
73ef6178-470e-11ee-be56-0242ac120002;TABL;T166K;TABL;T166K;SAPSCORE;MM-PUR;NOT_TO_BE_RELEASED;1;;DDLS;I_PURGOBJTEXTOBJECTOUTPRLVNCE;CDS_STOB;I_PURGOBJTEXTOBJECTOUTPRLVNCE
73ef6326-470e-11ee-be56-0242ac120002;TABL;T166P;TABL;T166P;SAPSCORE;MM-PUR;NOT_TO_BE_RELEASED;1;;DDLS;I_PURGOBJITEMTXTOBJOUTPRLVNCE;CDS_STOB;I_PURGOBJITEMTXTOBJOUTPRLVNCE
73ef6772-470e-11ee-be56-0242ac120002;TABL;T166T;TABL;T166T;SAPSCORE;MM-PUR;NOT_TO_BE_RELEASED;1;;DDLS;I_PURGDOCOUTPUTCHANGETEXT;CDS_STOB;I_PURGDOCOUTPUTCHANGETEXT
73ef690c-470e-11ee-be56-0242ac120002;TABL;T171T;TABL;T171T;SAPSCORE;SD-MD-MM;NOT_TO_BE_RELEASED;1;;DDLS;I_SALESDISTRICT;CDS_STOB;I_SALESDISTRICT
73ef6ab0-470e-11ee-be56-0242ac120002;TABL;T178;TABL;T178;SAPSCORE;SD-MD-MM;NOT_TO_BE_RELEASED;1;;DDLS;I_MATERIALPRICINGGROUP;CDS_STOB;I_MATERIALPRICINGGROUP
73ef6c36-470e-11ee-be56-0242ac120002;TABL;T188;TABL;T188;SAPSCORE;SD-MD-MM;NOT_TO_BE_RELEASED;1;;DDLS;I_CUSTOMERPRICEGROUP;CDS_STOB;I_CUSTOMERPRICEGROUP
73ef6f1a-470e-11ee-be56-0242ac120002;TABL;T189;TABL;T189;SAPSCORE;SD-MD-MM;NOT_TO_BE_RELEASED;1;;DDLS;I_PRICELISTTYPE;CDS_STOB;I_PRICELISTTYPE
73ef70e6-470e-11ee-be56-0242ac120002;TABL;T459A;TABL;T459A;SAPSCORE;PP-MP-DEM;NOT_TO_BE_RELEASED;1;;DDLS;I_PLNDINDEPRQMTTYPE;CDS_STOB;I_PLNDINDEPRQMTTYPE
73ef7258-470e-11ee-be56-0242ac120002;TABL;T683;TABL;T683;SAPSCORE;SD-BF-PR;NOT_TO_BE_RELEASED;1;;DDLS;I_SLSPRICINGPROCEDURE;CDS_STOB;I_SLSPRICINGPROCEDURE
73ef7618-470e-11ee-be56-0242ac120002;TABL;T683S;TABL;T683S;SAPSCORE;SD-BF-PR;NOT_TO_BE_RELEASED;1;;DDLS;I_SLSPRICINGPROCEDUREITEM;CDS_STOB;I_SLSPRICINGPROCEDUREITEM
73ef77da-470e-11ee-be56-0242ac120002;TABL;T683T;TABL;T683T;SAPSCORE;SD-BF-PR;NOT_TO_BE_RELEASED;1;;DDLS;I_SLSPRICINGPROCEDUREITEM;CDS_STOB;I_SLSPRICINGPROCEDUREITEM
73ef7c44-470e-11ee-be56-0242ac120002;TABL;T685;TABL;T685;SAPSCORE;SD-MD-CM;NOT_TO_BE_RELEASED;1;;DDLS;I_CONDITIONTYPE;CDS_STOB;I_CONDITIONTYPE
73ef7df2-470e-11ee-be56-0242ac120002;TABL;T685A;TABL;T685A;SAPSCORE;SD-MD-CM;NOT_TO_BE_RELEASED;1;;DDLS;I_PRICINGCONDITIONTYPE;CDS_STOB;I_PRICINGCONDITIONTYPE
73ef7fb4-470e-11ee-be56-0242ac120002;TABL;T685T;TABL;T685T;SAPSCORE;SD-MD-CM;NOT_TO_BE_RELEASED;1;;DDLS;I_CONDITIONTYPE;CDS_STOB;I_CONDITIONTYPE
73ef814e-470e-11ee-be56-0242ac120002;TABL;TADIR;TABL;TADIR;SAP_BASIS;BC-CTS-ORG;NOT_TO_BE_RELEASED;1;;DDLS;I_CUSTABAPOBJDIRECTORYENTRY;CDS_STOB;I_CUSTABAPOBJDIRECTORYENTRY
73ef82e8-470e-11ee-be56-0242ac120002;TABL;TBSL;TABL;TBSL;SAPSCORE;FI-AP-AP-B;NOT_TO_BE_RELEASED;1;;DDLS;I_POSTINGKEY;CDS_STOB;I_POSTINGKEY
73ef8478-470e-11ee-be56-0242ac120002;TABL;TCURC;TABL;TCURC;SAP_BASIS;BC-SRV-BSF-CUR;NOT_TO_BE_RELEASED;1;;DDLS;I_CURRENCY;CDS_STOB;I_CURRENCY
73ef8946-470e-11ee-be56-0242ac120002;TABL;TCURF;TABL;TCURF;SAP_BASIS;BC-SRV-BSF-CUR;NOT_TO_BE_RELEASED;1;;DDLS;I_EXCHANGERATEFACTORSRAWDATA;CDS_STOB;I_EXCHANGERATEFACTORSRAWDATA
73ef8ad6-470e-11ee-be56-0242ac120002;TABL;TCURN;TABL;TCURN;SAP_BASIS;BC-SRV-BSF-CUR;NOT_TO_BE_RELEASED;1;;DDLS;I_EXCHRATEQTANTYPERAWDATA;CDS_STOB;I_EXCHRATEQTANTYPERAWDATA
73ef8eb4-470e-11ee-be56-0242ac120002;TABL;TCURR;TABL;TCURR;SAP_BASIS;BC-SRV-BSF-CUR;NOT_TO_BE_RELEASED;1;;DDLS;I_EXCHANGERATERAWDATA;CDS_STOB;I_EXCHANGERATERAWDATA
73ef904e-470e-11ee-be56-0242ac120002;TABL;TCURT;TABL;TCURT;SAP_BASIS;BC-SRV-BSF-CUR;NOT_TO_BE_RELEASED;1;;DDLS;I_CURRENCYTEXT;CDS_STOB;I_CURRENCYTEXT
73ef91c0-470e-11ee-be56-0242ac120002;TABL;TCURV;TABL;TCURV;SAP_BASIS;BC-SRV-BSF-CUR;NOT_TO_BE_RELEASED;1;;DDLS;I_EXCHANGERATETYPE;CDS_STOB;I_EXCHANGERATETYPE
73ef9328-470e-11ee-be56-0242ac120002;TABL;TCURX;TABL;TCURX;SAP_BASIS;BC-SRV-BSF-CUR;NOT_TO_BE_RELEASED;1;;DDLS;I_CURRENCY;CDS_STOB;I_CURRENCY
73ef94a4-470e-11ee-be56-0242ac120002;TABL;TDEVC;TABL;TDEVC;SAP_BASIS;BC-CTS-ORG;NOT_TO_BE_RELEASED;1;;DDLS;I_CUSTABAPPACKAGE;CDS_STOB;I_CUSTABAPPACKAGE
73ef962a-470e-11ee-be56-0242ac120002;TABL;TINC;TABL;TINC;SAPSCORE;SD-BIL-GF;NOT_TO_BE_RELEASED;1;;DDLS;I_INCOTERMSCLASSIFICATION;CDS_STOB;I_INCOTERMSCLASSIFICATION
73ef9b2a-470e-11ee-be56-0242ac120002;TABL;TINCT;TABL;TINCT;SAPSCORE;SD-BIL-GF;NOT_TO_BE_RELEASED;1;;DDLS;I_INCOTERMSCLASSIFICATION;CDS_STOB;I_INCOTERMSCLASSIFICATION
73ef9c7e-470e-11ee-be56-0242ac120002;TABL;TKA01;TABL;TKA01;SAPSCORE;CO-OM;NOT_TO_BE_RELEASED;1;;DDLS;I_CONTROLLINGAREA;CDS_STOB;I_CONTROLLINGAREA
73ef9df0-470e-11ee-be56-0242ac120002;TABL;TKA02;TABL;TKA02;SAPSCORE;CO-OM;NOT_TO_BE_RELEASED;1;;DDLS;I_COMPANYCODE;CDS_STOB;I_COMPANYCODE
73ef9f6c-470e-11ee-be56-0242ac120002;TABL;TPAR;TABL;TPAR;SAPSCORE;SD-MD-MM;NOT_TO_BE_RELEASED;N;;DDLS;I_INCOTERMSCLASSIFICATION;CDS_STOB;I_INCOTERMSCLASSIFICATION
73efa0ca-470e-11ee-be56-0242ac120002;TABL;TPAR;TABL;TPAR;SAPSCORE;SD-MD-MM;NOT_TO_BE_RELEASED;N;;DDLS;I_PARTNERFUNCTION;CDS_STOB;I_PARTNERFUNCTION
73efa20a-470e-11ee-be56-0242ac120002;TABL;TPART;TABL;TPART;SAPSCORE;SD-BF-ACT;NOT_TO_BE_RELEASED;1;;DDLS;I_PARTNERFUNCTIONTEXT;CDS_STOB;I_PARTNERFUNCTIONTEXT
73efa34a-470e-11ee-be56-0242ac120002;TABL;TPRIO;TABL;TPRIO;SAPSCORE;LE-SHP-GF;NOT_TO_BE_RELEASED;1;;DDLS;I_DELIVERYPRIORITY;CDS_STOB;I_DELIVERYPRIORITY
73efa728-470e-11ee-be56-0242ac120002;TABL;TSKD;TABL;TSKD;SAPSCORE;SD-BF-TP;NOT_TO_BE_RELEASED;1;;DDLS;I_CUSTOMERTAXCLASSIFICATION;CDS_STOB;I_CUSTOMERTAXCLASSIFICATION
73efa8ea-470e-11ee-be56-0242ac120002;TABL;TSKDT;TABL;TSKDT;SAPSCORE;SD-BF-TP;NOT_TO_BE_RELEASED;1;;DDLS;I_CUSTOMERTAXCLASSIFICATION;CDS_STOB;I_CUSTOMERTAXCLASSIFICATION
73efaa48-470e-11ee-be56-0242ac120002;TABL;TSPA;TABL;TSPA;SAPSCORE;SD-BF-ACT;NOT_TO_BE_RELEASED;1;;DDLS;I_DIVISION;CDS_STOB;I_DIVISION
73efab6a-470e-11ee-be56-0242ac120002;TABL;TSPAT;TABL;TSPAT;SAPSCORE;SD-BF-ACT;NOT_TO_BE_RELEASED;1;;DDLS;I_DIVISION;CDS_STOB;I_DIVISION
73efac8c-470e-11ee-be56-0242ac120002;TABL;TSTL;TABL;TSTL;SAPSCORE;SD-BIL;NOT_TO_BE_RELEASED;1;;DDLS;I_PRODUCTSALESTAX;CDS_STOB;I_PRODUCTSALESTAX
73efad90-470e-11ee-be56-0242ac120002;TABL;TTYPT;TABL;TTYPT;SAPSCORE;FI;NOT_TO_BE_RELEASED;1;;DDLS;I_REFERENCEDOCUMENTTYPETEXT;CDS_STOB;I_REFERENCEDOCUMENTTYPETEXT
73efae94-470e-11ee-be56-0242ac120002;TABL;TVAG;TABL;TVAG;SAPSCORE;SD-SLS-GF;NOT_TO_BE_RELEASED;1;;DDLS;I_SALESDOCUMENTRJCNREASON;CDS_STOB;I_SALESDOCUMENTRJCNREASON
73efafac-470e-11ee-be56-0242ac120002;TABL;TVAGT;TABL;TVAGT;SAPSCORE;SD-SLS-GF;NOT_TO_BE_RELEASED;1;;DDLS;I_SALESDOCUMENTRJCNREASON;CDS_STOB;I_SALESDOCUMENTRJCNREASON
73efb2d6-470e-11ee-be56-0242ac120002;TABL;TVAK;TABL;TVAK;SAPSCORE;SD-SLS-GF;NOT_TO_BE_RELEASED;1;;DDLS;I_SALESDOCUMENTTYPE;CDS_STOB;I_SALESDOCUMENTTYPE
73efb3e4-470e-11ee-be56-0242ac120002;TABL;TVAKT;TABL;TVAKT;SAPSCORE;SD-SLS-GF;NOT_TO_BE_RELEASED;1;;DDLS;I_SALESDOCUMENTTYPE;CDS_STOB;I_SALESDOCUMENTTYPE
73efb4fc-470e-11ee-be56-0242ac120002;TABL;TVAP;TABL;TVAP;SAPSCORE;SD-SLS-GF;NOT_TO_BE_RELEASED;1;;DDLS;I_SALESDOCUMENTITEMCATEGORY;CDS_STOB;I_SALESDOCUMENTITEMCATEGORY
73efb614-470e-11ee-be56-0242ac120002;TABL;TVAPT;TABL;TVAPT;SAPSCORE;SD-SLS-GF;NOT_TO_BE_RELEASED;1;;DDLS;I_SALESDOCUMENTITEMCATEGORY;CDS_STOB;I_SALESDOCUMENTITEMCATEGORY
73efb722-470e-11ee-be56-0242ac120002;TABL;TVAU;TABL;TVAU;SAPSCORE;SD-SLS-GF;NOT_TO_BE_RELEASED;1;;DDLS;I_SDDOCUMENTREASON;CDS_STOB;I_SDDOCUMENTREASON
73efb830-470e-11ee-be56-0242ac120002;TABL;TVAUT;TABL;TVAUT;SAPSCORE;SD-SLS-GF;NOT_TO_BE_RELEASED;1;;DDLS;I_SDDOCUMENTREASONTEXT;CDS_STOB;I_SDDOCUMENTREASONTEXT
73efb93e-470e-11ee-be56-0242ac120002;TABL;TVBUR;TABL;TVBUR;SAPSCORE;SD-SLS;NOT_TO_BE_RELEASED;1;;DDLS;I_SALESOFFICE;CDS_STOB;I_SALESOFFICE
73efc000-470e-11ee-be56-0242ac120002;TABL;TVBVK;TABL;TVBVK;SAPSCORE;SD-BF-ACT;NOT_TO_BE_RELEASED;1;;DDLS;I_SALESOFFICESALESGROUP;CDS_STOB;I_SALESOFFICESALESGROUP
73efc1b8-470e-11ee-be56-0242ac120002;TABL;TVCIN;TABL;TVCIN;SAPSCORE;SD-BIL-GF;NOT_TO_BE_RELEASED;1;;DDLS;I_SDDOCUMENTPAYMENTCARDTYPE;CDS_STOB;I_SDDOCUMENTPAYMENTCARDTYPE
